# S04_weak_and_threshold_band - RAW counts for slopes 1.400,1.400,1.400,1.400,1.400,1.400,1.400,1.400,1.400,1.400 origins 0,0,0,0,0,0,0,0,0,0. send_slots.py COM7 <this> --loops 90
# run_sim_cases.py rebuilds this from the UNIT's own slopes; use it instead when you can.
381,397,411,415,420,417,418,419,419,419,420,421,419,416,424,420,420,424,423,418,415,421,421,420,421,420,420,421,424,428,427,434,438,448,460,467,477,484,491,498,501,500,511,507,510,508,505,507,508,511,511,508,515,511,513,517,514,510,511,515,510,518,510,517,513,517,518,514,519,518,517,517,521,520,516,517,522,518,521,520,521,522,523,523,523,522,524,522,525,526
406,426,438,443,448,446,450,449,450,445,447,448,447,450,445,446,449,446,449,444,449,448,446,450,451,449,451,447,455,453,453,459,462,467,475,485,491,497,499,506,505,506,507,512,509,510,508,511,512,516,516,516,516,511,516,519,512,516,514,518,515,516,516,516,517,519,523,520,517,520,521,517,522,521,518,521,524,520,520,522,525,527,525,526,528,521,527,526,527,529
351,370,381,385,390,390,389,392,394,393,393,392,392,389,393,391,391,391,392,394,390,392,392,393,393,392,394,390,392,393,395,397,400,406,410,413,416,422,421,424,428,426,426,427,427,430,429,428,427,426,425,428,426,428,426,426,427,425,428,427,426,428,428,427,428,427,426,428,426,428,428,426,427,428,428,427,428,427,426,427,427,428,426,426,426,429,428,428,424,426
433,455,464,472,475,474,476,476,479,478,478,477,480,480,478,479,480,477,480,481,481,480,480,481,481,483,482,482,483,486,489,488,488,488,494,490,496,495,499,498,501,505,506,508,509,513,513,515,518,525,525,526,528,531,534,538,541,542,542,546,547,549,552,554,555,557,561,558,562,561,565,565,566,568,571,570,574,573,572,570,574,575,575,578,574,576,579,576,578,575
382,399,410,413,418,419,419,420,422,424,422,423,422,424,424,422,423,423,424,423,423,423,424,423,425,426,426,427,427,430,428,429,430,428,432,431,431,432,433,434,435,435,435,435,438,435,441,441,441,443,443,445,443,446,445,450,449,452,451,453,454,455,454,461,458,462,459,461,463,463,465,466,465,469,471,472,472,469,473,472,474,478,477,477,480,478,480,478,482,482
381,398,410,413,417,418,421,423,419,422,421,421,419,422,418,420,415,425,422,421,421,419,420,421,421,420,420,421,422,421,423,421,426,427,431,433,438,437,442,442,444,443,444,445,448,445,447,446,446,450,450,449,448,448,451,450,447,452,454,452,450,448,453,453,452,457,454,459,457,454,454,453,459,456,456,455,459,462,458,458,461,460,460,461,463,463,459,464,465,462
309,330,338,341,347,350,351,345,349,349,350,352,348,349,353,350,352,353,353,345,355,357,361,374,382,402,427,452,486,522,555,580,592,608,619,623,625,628,634,631,634,636,637,633,635,636,635,637,634,643,638,635,640,638,637,639,641,641,642,641,638,644,647,644,646,644,643,644,647,645,644,645,643,646,645,648,651,647,649,649,649,651,651,654,647,652,649,649,654,653
375,397,407,415,412,420,419,419,420,421,420,423,418,419,420,420,420,421,419,419,422,420,426,421,420,421,418,422,426,425,421,424,423,424,426,427,430,426,432,436,438,437,438,445,447,450,453,460,461,468,471,473,480,483,487,482,486,490,493,492,494,501,498,500,497,500,500,503,501,505,505,504,505,506,507,505,506,509,511,509,506,508,511,510,509,509,515,511,513,512
416,446,451,458,462,462,462,464,464,462,468,467,467,466,469,468,468,467,469,475,466,471,472,472,472,473,472,473,478,471,475,475,478,478,477,480,473,479,479,475,479,478,481,478,478,481,479,483,482,480,482,484,483,483,480,489,488,485,489,492,486,491,488,490,491,491,489,488,491,492,489,493,489,492,495,497,493,493,492,498,493,496,494,496,498,498,497,501,499,497
378,399,408,412,418,414,418,422,419,422,419,424,417,421,418,422,420,417,418,416,421,418,420,418,418,420,421,422,420,418,421,424,417,419,420,422,419,422,421,421,420,420,421,418,419,421,422,419,420,423,422,419,421,420,420,419,427,420,421,418,418,418,421,417,422,419,418,420,421,420,418,417,422,419,420,418,419,419,418,420,421,421,421,420,420,420,419,420,419,421
