# R01_real_all_negative_RPL250701 - Real run RPL250701 30-07-2025 (v2.2.9), all ten wells Negative
# calibrated units, one slot per line, 90 rounds x 20 s. sse_test_server.py --slots <this> --reboot renders it.
155.1,155.1,156.5,157.3,158.7,159.5,227.5,228.2,224.6,228.2,228.2,226.0,230.4,230.4,231.2,232.6,232.6,232.6,231.2,230.4,232.6,233.4,232.6,232.6,230.4,229.0,229.0,229.0,234.1,229.7,228.2,229.7,228.2,229.7,229.7,232.6,233.4,233.4,231.2,233.4,229.0,228.2,228.2,228.2,228.2,225.3,229.7,227.5,226.0,223.8,225.3,229.7,226.8,229.0,228.2,229.0,226.8,228.2,226.8,228.2,227.5,229.7,229.0,228.2,229.0,229.7,228.2,228.2,228.2,228.2,225.3,226.0,229.0,229.0,224.6,223.1,226.8,226.0,223.8,224.6,227.5,228.2,226.0,221.7,222.4,225.3,228.2,227.5,223.1,223.1
280.0,283.4,283.4,282.7,284.1,284.8,377.2,374.5,373.8,375.2,374.5,376.5,375.8,379.2,380.6,380.6,380.6,377.9,377.9,377.9,378.5,378.5,380.6,379.9,377.9,375.8,377.9,374.5,377.9,379.9,375.8,379.2,375.8,379.9,379.9,381.9,381.9,383.3,379.9,380.6,377.2,373.8,374.5,375.8,373.1,375.2,376.5,377.9,377.2,377.2,374.5,377.2,375.8,376.5,377.2,377.9,374.5,377.2,377.2,377.9,379.2,377.9,377.9,379.2,378.5,381.2,377.9,379.9,380.6,381.9,377.9,375.8,383.3,376.5,377.2,375.8,376.5,375.8,376.5,375.2,379.9,383.3,381.9,377.2,377.2,377.9,377.9,378.5,375.2,376.5
225.1,225.1,227.3,227.3,228.7,228.7,321.8,321.8,321.8,322.6,322.6,323.3,322.6,324.8,328.4,324.8,328.4,325.5,327.7,326.2,324.0,325.5,328.4,328.4,328.4,324.0,324.0,324.0,327.7,327.7,326.2,327.7,325.5,328.4,327.0,328.4,328.4,327.0,325.5,325.5,323.3,322.6,320.4,322.6,322.6,321.1,324.8,322.6,322.6,323.3,324.0,323.3,322.6,322.6,325.5,325.5,324.0,325.5,325.5,323.3,325.5,325.5,322.6,324.0,321.8,324.8,325.5,327.7,328.4,327.0,321.8,321.1,327.0,320.4,318.9,321.8,321.8,320.4,320.4,322.6,325.5,329.2,328.4,323.3,321.8,322.6,325.5,324.8,323.3,323.3
230.2,231.0,232.5,231.8,231.8,231.0,316.1,316.1,316.1,316.1,315.3,316.9,318.4,319.1,321.4,320.7,321.4,319.9,320.7,321.4,319.9,322.2,321.4,321.4,322.2,319.1,316.9,318.4,321.4,321.4,317.6,319.9,319.1,322.2,321.4,322.2,322.2,323.7,319.9,319.9,315.3,313.1,318.4,316.9,316.9,316.1,316.9,317.6,316.1,315.3,316.1,316.1,316.1,316.1,316.1,316.1,316.1,319.1,317.6,316.1,316.1,318.4,317.6,319.1,321.4,319.9,322.2,319.9,321.4,318.4,316.1,316.1,320.7,315.3,316.9,318.4,317.6,316.9,316.9,322.2,319.9,321.4,322.2,316.9,316.1,313.1,319.1,317.6,314.6,316.9
194.7,193.4,195.3,196.0,197.3,195.3,271.1,270.4,270.4,267.1,270.4,270.4,271.1,270.4,271.8,271.8,271.1,273.8,272.4,272.4,273.1,274.4,272.4,274.4,273.1,271.1,269.1,272.4,271.8,271.8,271.1,270.4,271.1,273.1,275.7,274.4,275.7,271.8,274.4,273.1,271.1,269.8,269.1,268.4,267.1,268.4,271.1,268.4,269.1,268.4,269.8,270.4,269.8,269.1,269.1,269.1,268.4,271.1,271.1,270.4,271.1,271.1,270.4,270.4,271.1,271.1,273.1,272.4,273.8,274.4,270.4,271.1,274.4,271.1,269.1,270.4,271.1,270.4,269.8,271.1,273.8,273.1,274.4,269.1,268.4,271.1,271.8,269.8,268.4,269.1
220.8,220.1,222.8,222.8,222.8,222.8,300.3,299.6,303.0,303.7,304.3,304.3,302.3,304.3,307.1,305.7,306.4,304.3,304.3,304.3,305.7,305.0,308.4,307.1,305.0,303.0,304.3,304.3,305.0,305.7,304.3,303.0,305.7,308.4,309.1,305.7,306.4,307.1,304.3,305.0,300.3,301.6,300.3,301.0,300.3,299.6,303.0,301.0,304.3,303.7,304.3,302.3,303.0,304.3,303.7,305.0,304.3,302.3,303.7,304.3,303.7,303.7,303.0,305.0,304.3,306.4,306.4,306.4,306.4,304.3,302.3,299.6,307.1,300.3,301.0,301.6,301.0,301.6,302.3,304.3,305.7,309.1,307.7,302.3,300.3,301.0,307.1,303.7,301.0,299.6
329.2,334.6,332.3,330.8,330.8,329.2,392.3,393.1,395.4,393.8,393.1,393.1,394.6,393.8,394.6,395.4,396.9,394.6,393.8,393.8,394.6,395.4,393.8,395.4,395.4,393.8,393.8,393.8,393.8,393.8,393.8,394.6,396.9,396.2,393.8,394.6,394.6,393.8,393.8,393.8,391.5,391.5,390.8,393.1,392.3,392.3,392.3,393.8,392.3,393.1,393.8,393.8,393.8,393.8,391.5,393.8,394.6,396.2,395.4,395.4,395.4,393.8,395.4,395.4,396.9,397.7,396.2,397.7,395.4,393.8,393.8,393.1,396.2,390.8,392.3,393.1,393.1,392.3,391.5,393.8,393.8,394.6,396.2,393.1,393.8,393.8,399.2,393.1,393.8,393.8
210.5,210.5,210.5,210.5,212.0,215.0,284.2,285.0,285.7,287.2,283.5,287.2,288.0,288.0,288.0,288.7,289.5,288.7,288.0,285.7,288.7,286.5,288.0,288.7,285.7,285.7,285.7,282.7,288.7,290.2,288.7,285.7,288.7,289.5,289.5,287.2,288.7,288.7,289.5,289.5,283.5,283.5,283.5,282.7,283.5,284.2,282.7,285.0,284.2,284.2,284.2,284.2,283.5,284.2,285.7,284.2,284.2,282.0,282.7,282.7,282.7,287.2,282.7,284.2,287.2,288.0,288.7,289.5,289.5,288.7,282.7,282.7,288.7,284.2,284.2,282.7,284.2,285.7,285.7,288.0,285.7,288.7,285.7,283.5,284.2,285.7,285.7,284.2,283.5,283.5
229.8,233.7,229.8,229.8,229.8,229.1,295.7,296.3,294.4,296.3,294.4,297.7,298.3,297.7,298.3,299.0,299.6,300.9,299.0,297.7,302.2,302.2,302.2,300.3,299.6,297.7,297.7,299.0,298.3,300.3,300.3,297.7,301.6,300.3,299.0,299.6,300.9,297.7,298.3,298.3,295.7,295.7,295.7,296.3,294.4,296.3,296.3,297.0,295.0,297.0,297.7,297.0,297.7,297.7,298.3,297.7,299.0,298.3,299.6,297.7,297.7,299.6,297.0,299.6,299.0,299.6,300.3,300.3,300.9,299.0,297.7,297.7,299.0,297.7,296.3,298.3,297.7,297.7,297.7,299.6,299.0,300.3,301.6,297.0,295.7,295.0,300.3,296.3,297.0,296.3
212.5,217.1,216.4,213.2,214.5,217.1,293.3,293.9,294.6,294.6,295.2,295.9,299.1,294.6,297.8,298.4,299.1,297.8,299.7,296.5,299.1,299.7,299.7,299.7,298.4,298.4,297.8,298.4,297.2,298.4,299.1,297.8,302.3,295.9,297.8,297.8,298.4,298.4,298.4,297.2,295.9,294.6,295.9,294.6,294.6,294.6,295.2,294.6,294.6,295.2,295.9,295.2,299.1,295.9,295.2,297.2,297.2,299.1,297.2,296.5,297.8,298.4,299.1,299.7,299.7,299.7,298.4,299.1,299.7,297.2,293.9,294.6,295.2,296.5,293.3,294.6,294.6,294.6,294.6,295.9,299.1,301.0,299.1,295.9,295.2,294.6,298.4,295.2,294.6,294.6
