# R03_real_positive_shifted - RAW counts for slopes 1.400,1.400,1.400,1.400,1.400,1.400,1.400,1.400,1.400,1.400 origins 0,0,0,0,0,0,0,0,0,0. send_slots.py COM7 <this> --loops 90
# run_sim_cases.py rebuilds this from the UNIT's own slopes; use it instead when you can.
463,504,519,532,528,531,549,556,554,560,556,559,560,560,561,571,578,592,605,610,620,627,633,640,644,650,654,658,658,671,668,669,669,671,671,673,672,671,673,672,675,673,671,673,668,675,675,672,676,675,671,669,672,676,673,675,672,672,675,673,673,672,672,672,672,675,675,675,676,673,673,675,676,672,676,676,678,679,675,679,679,675,679,680,682,673,678,680,683,683
504,519,532,528,531,549,556,554,560,556,559,560,560,561,571,578,592,605,610,620,627,633,640,644,650,654,658,658,671,668,669,669,671,671,673,672,671,673,672,675,673,671,673,668,675,675,672,676,675,671,669,672,676,673,675,672,672,675,673,673,672,672,672,672,675,675,675,676,673,673,675,676,672,676,676,678,679,675,679,679,675,679,680,682,673,678,680,683,683,685
519,532,528,531,549,556,554,560,556,559,560,560,561,571,578,592,605,610,620,627,633,640,644,650,654,658,658,671,668,669,669,671,671,673,672,671,673,672,675,673,671,673,668,675,675,672,676,675,671,669,672,676,673,675,672,672,675,673,673,672,672,672,672,675,675,675,676,673,673,675,676,672,676,676,678,679,675,679,679,675,679,680,682,673,678,680,683,683,685,682
532,528,531,549,556,554,560,556,559,560,560,561,571,578,592,605,610,620,627,633,640,644,650,654,658,658,671,668,669,669,671,671,673,672,671,673,672,675,673,671,673,668,675,675,672,676,675,671,669,672,676,673,675,672,672,675,673,673,672,672,672,672,675,675,675,676,673,673,675,676,672,676,676,678,679,675,679,679,675,679,680,682,673,678,680,683,683,685,682,683
528,531,549,556,554,560,556,559,560,560,561,571,578,592,605,610,620,627,633,640,644,650,654,658,658,671,668,669,669,671,671,673,672,671,673,672,675,673,671,673,668,675,675,672,676,675,671,669,672,676,673,675,672,672,675,673,673,672,672,672,672,675,675,675,676,673,673,675,676,672,676,676,678,679,675,679,679,675,679,680,682,673,678,680,683,683,685,682,683,680
531,549,556,554,560,556,559,560,560,561,571,578,592,605,610,620,627,633,640,644,650,654,658,658,671,668,669,669,671,671,673,672,671,673,672,675,673,671,673,668,675,675,672,676,675,671,669,672,676,673,675,672,672,675,673,673,672,672,672,672,675,675,675,676,673,673,675,676,672,676,676,678,679,675,679,679,675,679,680,682,673,678,680,683,683,685,682,683,680,683
549,556,554,560,556,559,560,560,561,571,578,592,605,610,620,627,633,640,644,650,654,658,658,671,668,669,669,671,671,673,672,671,673,672,675,673,671,673,668,675,675,672,676,675,671,669,672,676,673,675,672,672,675,673,673,672,672,672,672,675,675,675,676,673,673,675,676,672,676,676,678,679,675,679,679,675,679,680,682,673,678,680,683,683,685,682,683,680,683,687
556,554,560,556,559,560,560,561,571,578,592,605,610,620,627,633,640,644,650,654,658,658,671,668,669,669,671,671,673,672,671,673,672,675,673,671,673,668,675,675,672,676,675,671,669,672,676,673,675,672,672,675,673,673,672,672,672,672,675,675,675,676,673,673,675,676,672,676,676,678,679,675,679,679,675,679,680,682,673,678,680,683,683,685,682,683,680,683,687,686
206,203,204,202,199,203,207,204,214,204,206,214,209,207,207,202,202,210,206,207,210,207,216,204,204,204,209,210,214,216,204,210,202,209,203,206,207,210,207,210,206,203,213,210,207,206,204,204,209,206,211,206,204,202,206,207,206,209,206,211,204,210,207,206,209,197,204,214,203,202,210,206,209,203,206,204,200,203,202,202,202,204,210,209,207,202,206,204,207,210
781,780,780,783,783,778,783,774,780,780,783,777,780,780,776,773,783,781,784,783,784,773,783,777,776,783,774,783,773,774,773,773,774,776,778,777,771,773,774,778,773,776,774,773,776,770,771,773,773,774,774,773,778,774,776,776,776,777,784,778,776,780,780,771,780,780,776,778,780,776,776,773,777,776,773,780,783,783,777,778,778,781,771,777,778,780,781,777,776,777
