# S09_common_mode - RAW counts for slopes 1.400,1.400,1.400,1.400,1.400,1.400,1.400,1.400,1.400,1.400 origins 0,0,0,0,0,0,0,0,0,0. send_slots.py COM7 <this> --loops 90
# run_sim_cases.py rebuilds this from the UNIT's own slopes; use it instead when you can.
375,392,403,416,419,422,481,480,483,483,482,482,479,481,481,482,485,482,490,486,492,487,485,489,490,501,510,521,531,550,564,579,598,606,613,620,624,629,629,635,636,640,639,639,641,646,647,643,645,641,652,653,653,656,652,651,650,653,655,650,650,654,654,655,658,659,662,660,666,668,668,671,670,672,675,674,674,675,678,675,675,673,675,673,674,674,674,677,671,668
308,323,335,346,346,355,403,413,412,409,415,412,405,409,407,413,415,414,411,416,412,413,411,409,406,405,400,406,404,406,404,403,409,407,405,407,407,406,405,407,411,413,405,411,410,416,416,415,415,406,422,423,420,425,422,418,417,416,420,418,415,423,421,416,420,425,426,424,429,428,428,428,428,428,433,432,433,433,435,427,430,434,434,428,428,430,429,427,427,420
417,440,450,456,457,466,521,526,525,523,522,525,523,526,522,527,522,527,530,526,521,518,520,521,516,519,517,518,516,519,516,514,519,520,517,513,520,520,517,525,524,522,524,521,527,524,526,523,519,525,537,534,533,537,533,533,535,529,532,528,533,530,523,536,532,531,535,533,538,536,542,544,543,543,544,548,540,548,545,549,546,542,546,543,539,539,544,540,538,533
533,547,559,565,574,576,633,638,636,638,638,635,631,635,631,636,637,638,638,643,641,636,631,629,631,628,631,632,626,627,627,628,629,630,626,628,630,628,630,637,641,638,636,634,637,637,639,635,634,638,642,648,650,646,642,639,643,640,644,641,640,638,644,643,645,647,650,644,651,652,653,657,648,654,652,657,656,660,660,656,654,655,659,653,650,655,653,653,646,645
360,379,387,396,402,409,466,468,465,464,464,473,467,464,467,468,474,471,468,471,471,466,468,466,457,458,463,459,461,460,459,459,466,466,461,463,467,464,466,473,473,481,484,479,488,498,506,516,521,531,550,563,568,574,577,579,582,582,588,588,591,589,588,590,593,595,598,598,598,600,610,611,606,605,609,611,610,616,611,608,611,613,613,611,607,611,613,609,609,607
221,237,246,259,264,274,321,328,330,328,328,329,326,324,329,329,327,334,330,331,328,328,324,324,324,321,321,319,318,326,321,321,327,324,320,318,321,318,321,325,324,326,326,330,324,331,332,330,327,326,336,338,338,334,338,334,334,332,336,333,337,335,330,333,335,338,342,339,344,342,346,348,346,347,344,350,344,348,347,347,350,349,346,347,347,346,343,345,342,337
378,390,406,416,417,425,481,484,482,481,480,480,480,479,485,482,483,483,485,486,484,483,478,480,471,478,476,476,480,475,482,475,481,476,473,478,476,480,473,480,480,478,480,481,479,482,487,480,479,476,493,491,489,492,488,488,487,488,484,493,491,493,488,487,490,491,496,494,496,492,500,499,503,496,501,504,504,504,503,501,501,502,497,500,500,500,499,502,498,494
462,479,484,499,499,507,561,564,566,565,564,564,565,567,567,568,566,569,570,568,568,561,563,565,557,560,558,561,557,558,557,561,561,564,561,564,562,559,563,562,564,567,567,567,565,571,569,571,565,566,575,578,581,581,575,574,571,575,575,574,570,571,570,574,575,579,576,577,582,580,581,584,585,588,586,588,585,585,591,585,590,589,589,583,582,583,583,587,579,574
348,362,380,384,391,392,448,457,456,455,450,455,453,455,450,454,459,458,454,455,459,454,449,458,446,448,449,446,449,446,443,446,450,447,448,445,446,448,446,453,453,456,454,448,457,459,457,455,455,455,462,467,463,463,464,459,462,453,461,458,458,461,457,458,463,464,467,467,466,465,471,478,471,471,477,475,471,474,473,474,474,474,475,470,470,471,472,472,466,466
657,674,685,691,696,701,759,761,763,760,758,762,761,761,762,766,763,766,765,766,761,764,760,761,755,753,758,759,753,755,755,753,755,758,758,759,756,755,753,758,762,761,763,760,760,762,762,765,760,758,771,770,770,770,772,769,771,769,772,768,766,765,771,768,774,772,772,774,775,775,784,785,783,785,779,782,780,780,787,779,781,784,782,777,779,783,782,779,778,774
