# S06_breaks_and_climbs - RAW counts for slopes 1.400,1.400,1.400,1.400,1.400,1.400,1.400,1.400,1.400,1.400 origins 0,0,0,0,0,0,0,0,0,0. send_slots.py COM7 <this> --loops 90
# run_sim_cases.py rebuilds this from the UNIT's own slopes; use it instead when you can.
379,400,410,416,418,417,415,416,423,417,419,422,420,420,420,421,421,420,423,418,419,422,422,421,420,422,421,418,414,422,465,464,467,462,463,464,463,461,466,465,469,463,467,462,468,465,465,461,465,467,463,464,466,466,464,466,465,466,465,465,467,463,462,466,467,463,463,465,467,466,466,465,460,465,467,465,469,466,465,462,465,464,465,465,466,464,465,465,463,463
378,398,407,413,416,417,419,421,421,419,420,419,420,420,419,421,419,421,421,420,419,419,419,421,421,420,421,420,419,420,437,436,438,437,438,435,438,437,436,437,436,436,438,438,437,438,437,437,436,436,437,437,436,435,438,436,437,437,436,435,436,437,438,438,436,438,438,435,437,437,437,438,439,438,437,436,437,436,437,437,437,439,438,437,436,436,436,438,435,437
248,268,279,283,288,289,289,289,289,290,290,292,290,291,292,317,318,315,319,316,317,317,320,318,317,315,318,319,315,317,316,316,316,316,317,317,317,315,318,317,317,318,315,317,317,316,317,318,317,316,317,317,316,318,316,317,318,317,317,318,315,318,318,316,318,317,318,319,317,317,319,316,316,318,316,317,319,317,317,315,315,316,318,319,318,315,317,318,318,316
382,402,409,416,418,419,419,419,421,422,417,421,420,423,420,419,419,420,420,416,419,426,420,422,420,420,420,416,421,416,457,417,419,418,421,423,422,418,419,419,420,417,418,422,420,420,420,420,422,419,422,417,418,419,423,421,417,416,419,418,420,420,421,420,419,421,420,423,419,420,425,419,421,421,424,422,422,426,420,422,422,421,419,421,419,420,421,417,419,420
373,401,406,412,421,420,418,417,419,421,418,419,421,414,419,421,418,418,418,418,419,423,416,419,419,421,423,421,422,416,421,419,418,420,419,420,422,416,420,418,424,421,425,423,423,363,363,364,422,419,416,419,424,420,421,421,417,424,423,421,421,419,419,421,418,418,420,425,421,418,418,418,423,423,422,421,423,420,417,423,422,418,419,421,420,420,419,419,416,416
379,398,407,415,417,418,418,420,421,421,419,421,419,420,419,420,420,422,421,421,421,420,422,421,444,445,445,445,447,447,445,445,444,447,448,445,445,446,447,445,447,443,470,470,470,470,471,470,471,469,471,469,473,470,471,470,471,470,471,470,494,496,496,494,497,498,496,495,496,495,495,496,495,496,495,496,493,498,496,497,497,496,496,496,496,497,497,499,494,495
376,399,409,415,417,418,420,420,421,424,420,424,418,418,419,418,419,419,419,423,421,420,423,419,421,422,418,417,421,419,379,379,376,381,376,377,376,373,378,381,374,378,380,377,377,379,374,378,376,380,376,378,377,381,379,378,375,375,377,376,377,379,380,377,380,375,381,376,382,375,380,379,380,382,380,377,376,378,377,379,380,376,380,381,377,377,374,377,378,378
379,399,412,414,414,419,421,423,420,418,419,424,422,420,418,418,417,419,421,421,421,423,422,423,420,418,417,419,422,419,422,420,421,419,415,421,419,420,422,420,422,424,422,419,419,417,421,420,419,423,422,420,420,421,419,420,423,421,418,418,425,419,419,419,418,417,419,420,421,421,422,423,419,421,419,418,416,417,416,419,423,418,420,419,449,455,457,455,457,454
381,398,408,414,411,414,415,414,416,417,418,420,424,425,421,418,422,426,424,424,423,417,423,415,416,413,422,418,419,423,421,425,420,420,426,421,408,419,420,417,464,462,459,461,470,464,457,469,466,462,465,464,463,463,467,468,466,459,454,463,460,466,463,463,462,461,457,464,471,463,466,465,469,453,465,468,465,465,468,468,462,468,462,461,467,466,464,462,465,461
381,395,412,410,413,424,416,406,421,420,431,418,420,425,431,420,421,417,420,420,421,425,419,424,418,418,416,415,421,418,429,421,417,426,405,433,422,412,419,414,426,410,425,426,414,414,422,414,422,411,414,430,421,429,490,477,471,479,473,479,473,469,470,475,467,478,468,465,480,479,474,473,467,481,473,478,477,469,473,479,477,469,472,477,474,477,479,481,472,480
