# S05_early_rise_margin - RAW counts for slopes 1.400,1.400,1.400,1.400,1.400,1.400,1.400,1.400,1.400,1.400 origins 0,0,0,0,0,0,0,0,0,0. send_slots.py COM7 <this> --loops 90
# run_sim_cases.py rebuilds this from the UNIT's own slopes; use it instead when you can.
448,487,508,523,526,527,534,535,535,540,539,543,554,568,578,601,627,651,673,689,705,713,719,725,728,730,731,729,731,734,733,735,734,734,732,738,732,736,735,734,740,738,735,739,741,742,742,739,742,737,740,739,740,742,745,745,747,746,742,742,746,744,745,748,747,746,745,745,751,751,747,746,751,747,750,750,751,749,751,748,754,752,754,752,755,751,757,755,758,755
410,444,466,480,487,489,496,495,497,503,510,524,530,540,559,583,604,623,637,651,662,666,676,681,682,689,688,690,690,691,689,695,692,689,695,694,696,691,695,698,692,694,692,698,699,697,692,698,699,699,696,699,697,700,699,697,703,700,702,702,705,703,703,703,709,705,703,707,709,705,707,704,706,706,709,708,711,715,708,706,714,713,711,711,710,712,711,715,715,713
367,394,406,415,427,433,440,451,464,476,490,503,511,517,533,540,561,586,610,627,638,642,644,644,649,647,650,652,650,649,654,651,650,652,654,655,650,654,654,655,654,660,659,654,658,657,659,656,659,660,656,660,658,659,663,663,657,662,663,663,662,663,664,663,666,666,666,668,666,665,670,662,672,670,668,669,672,671,672,668,672,673,668,673,672,671,673,674,668,678
394,445,479,510,534,550,571,581,598,611,620,632,644,652,659,663,674,682,691,695,697,704,707,708,716,715,714,724,722,729,732,735,733,737,737,741,737,742,744,745,744,745,745,747,751,748,751,754,752,754,751,755,752,753,755,752,755,754,751,752,757,755,753,752,755,751,759,751,755,755,756,758,759,760,757,756,752,757,757,754,754,756,754,755,756,760,754,760,753,754
338,374,402,422,433,442,451,460,467,473,476,479,485,490,489,496,496,497,498,505,506,505,502,510,509,514,509,514,514,511,515,518,517,514,515,518,518,514,515,517,516,519,514,519,516,517,520,517,520,515,515,518,519,514,516,516,521,519,518,517,514,518,517,518,517,522,519,517,520,517,518,518,517,520,519,519,515,516,519,519,520,518,516,522,518,521,519,517,517,518
212,311,361,391,406,412,415,421,418,420,423,421,422,420,421,422,428,438,436,448,465,481,500,524,542,557,570,575,582,587,588,589,595,591,593,591,591,593,595,594,594,593,596,595,601,594,600,594,595,595,597,601,598,598,603,603,599,602,603,601,598,607,601,605,609,602,601,607,607,603,606,606,607,607,609,610,608,610,604,606,611,610,610,611,615,606,613,610,616,610
366,392,406,418,428,437,450,466,492,522,558,590,618,646,670,681,689,692,691,702,705,706,707,701,710,707,706,708,707,702,707,710,708,707,710,708,708,711,713,710,711,710,711,714,712,714,712,709,713,715,713,714,718,717,716,714,721,720,720,721,715,718,719,719,721,718,722,719,721,722,720,721,723,724,723,725,724,728,724,724,725,729,727,726,732,727,729,730,730,730
361,389,407,415,417,427,433,439,450,458,478,490,505,518,534,552,583,615,650,673,687,699,696,707,703,703,708,711,707,705,706,710,707,711,711,711,708,713,711,714,712,712,713,709,715,715,716,712,713,716,712,714,716,718,719,717,717,717,716,716,720,721,719,723,724,722,721,721,722,721,723,721,722,725,724,725,727,724,728,723,723,725,724,728,729,728,727,728,730,728
138,234,295,337,365,382,394,402,411,411,420,417,415,420,416,417,416,419,424,421,418,418,420,417,424,418,419,419,419,421,419,422,422,420,420,421,419,421,419,421,421,420,420,419,421,422,420,419,425,419,421,419,417,421,424,418,423,418,420,420,420,419,418,419,420,416,419,421,424,418,421,421,421,421,423,420,419,423,420,418,420,420,418,417,416,421,422,420,422,416
361,391,406,412,420,428,439,454,488,522,553,572,584,585,586,589,593,593,596,594,591,592,592,594,592,592,593,595,598,595,598,595,597,599,599,598,596,598,601,597,599,601,596,601,598,605,600,606,604,601,608,605,609,601,605,604,611,606,608,604,609,612,612,613,608,609,612,607,609,611,612,612,611,613,611,613,615,614,612,618,617,614,619,620,616,620,617,616,615,619
