# R03_real_positive_shifted - The real positive of tools/slots.txt moved earlier 0..7 rounds: Ct 4.33 -> 2.0 on a genuine shape
# calibrated units, one slot per line, 90 rounds x 20 s. sse_test_server.py --slots <this> --reboot renders it.
331.0,360.0,371.0,380.0,377.0,379.0,392.0,397.0,396.0,400.0,397.0,399.0,400.0,400.0,401.0,408.0,413.0,423.0,432.0,436.0,443.0,448.0,452.0,457.0,460.0,464.0,467.0,470.0,470.0,479.0,477.0,478.0,478.0,479.0,479.0,481.0,480.0,479.0,481.0,480.0,482.0,481.0,479.0,481.0,477.0,482.0,482.0,480.0,483.0,482.0,479.0,478.0,480.0,483.0,481.0,482.0,480.0,480.0,482.0,481.0,481.0,480.0,480.0,480.0,480.0,482.0,482.0,482.0,483.0,481.0,481.0,482.0,483.0,480.0,483.0,483.0,484.0,485.0,482.0,485.0,485.0,482.0,485.0,486.0,487.0,481.0,484.0,486.0,488.0,488.0
360.0,371.0,380.0,377.0,379.0,392.0,397.0,396.0,400.0,397.0,399.0,400.0,400.0,401.0,408.0,413.0,423.0,432.0,436.0,443.0,448.0,452.0,457.0,460.0,464.0,467.0,470.0,470.0,479.0,477.0,478.0,478.0,479.0,479.0,481.0,480.0,479.0,481.0,480.0,482.0,481.0,479.0,481.0,477.0,482.0,482.0,480.0,483.0,482.0,479.0,478.0,480.0,483.0,481.0,482.0,480.0,480.0,482.0,481.0,481.0,480.0,480.0,480.0,480.0,482.0,482.0,482.0,483.0,481.0,481.0,482.0,483.0,480.0,483.0,483.0,484.0,485.0,482.0,485.0,485.0,482.0,485.0,486.0,487.0,481.0,484.0,486.0,488.0,488.0,489.0
371.0,380.0,377.0,379.0,392.0,397.0,396.0,400.0,397.0,399.0,400.0,400.0,401.0,408.0,413.0,423.0,432.0,436.0,443.0,448.0,452.0,457.0,460.0,464.0,467.0,470.0,470.0,479.0,477.0,478.0,478.0,479.0,479.0,481.0,480.0,479.0,481.0,480.0,482.0,481.0,479.0,481.0,477.0,482.0,482.0,480.0,483.0,482.0,479.0,478.0,480.0,483.0,481.0,482.0,480.0,480.0,482.0,481.0,481.0,480.0,480.0,480.0,480.0,482.0,482.0,482.0,483.0,481.0,481.0,482.0,483.0,480.0,483.0,483.0,484.0,485.0,482.0,485.0,485.0,482.0,485.0,486.0,487.0,481.0,484.0,486.0,488.0,488.0,489.0,487.0
380.0,377.0,379.0,392.0,397.0,396.0,400.0,397.0,399.0,400.0,400.0,401.0,408.0,413.0,423.0,432.0,436.0,443.0,448.0,452.0,457.0,460.0,464.0,467.0,470.0,470.0,479.0,477.0,478.0,478.0,479.0,479.0,481.0,480.0,479.0,481.0,480.0,482.0,481.0,479.0,481.0,477.0,482.0,482.0,480.0,483.0,482.0,479.0,478.0,480.0,483.0,481.0,482.0,480.0,480.0,482.0,481.0,481.0,480.0,480.0,480.0,480.0,482.0,482.0,482.0,483.0,481.0,481.0,482.0,483.0,480.0,483.0,483.0,484.0,485.0,482.0,485.0,485.0,482.0,485.0,486.0,487.0,481.0,484.0,486.0,488.0,488.0,489.0,487.0,488.0
377.0,379.0,392.0,397.0,396.0,400.0,397.0,399.0,400.0,400.0,401.0,408.0,413.0,423.0,432.0,436.0,443.0,448.0,452.0,457.0,460.0,464.0,467.0,470.0,470.0,479.0,477.0,478.0,478.0,479.0,479.0,481.0,480.0,479.0,481.0,480.0,482.0,481.0,479.0,481.0,477.0,482.0,482.0,480.0,483.0,482.0,479.0,478.0,480.0,483.0,481.0,482.0,480.0,480.0,482.0,481.0,481.0,480.0,480.0,480.0,480.0,482.0,482.0,482.0,483.0,481.0,481.0,482.0,483.0,480.0,483.0,483.0,484.0,485.0,482.0,485.0,485.0,482.0,485.0,486.0,487.0,481.0,484.0,486.0,488.0,488.0,489.0,487.0,488.0,486.0
379.0,392.0,397.0,396.0,400.0,397.0,399.0,400.0,400.0,401.0,408.0,413.0,423.0,432.0,436.0,443.0,448.0,452.0,457.0,460.0,464.0,467.0,470.0,470.0,479.0,477.0,478.0,478.0,479.0,479.0,481.0,480.0,479.0,481.0,480.0,482.0,481.0,479.0,481.0,477.0,482.0,482.0,480.0,483.0,482.0,479.0,478.0,480.0,483.0,481.0,482.0,480.0,480.0,482.0,481.0,481.0,480.0,480.0,480.0,480.0,482.0,482.0,482.0,483.0,481.0,481.0,482.0,483.0,480.0,483.0,483.0,484.0,485.0,482.0,485.0,485.0,482.0,485.0,486.0,487.0,481.0,484.0,486.0,488.0,488.0,489.0,487.0,488.0,486.0,488.0
392.0,397.0,396.0,400.0,397.0,399.0,400.0,400.0,401.0,408.0,413.0,423.0,432.0,436.0,443.0,448.0,452.0,457.0,460.0,464.0,467.0,470.0,470.0,479.0,477.0,478.0,478.0,479.0,479.0,481.0,480.0,479.0,481.0,480.0,482.0,481.0,479.0,481.0,477.0,482.0,482.0,480.0,483.0,482.0,479.0,478.0,480.0,483.0,481.0,482.0,480.0,480.0,482.0,481.0,481.0,480.0,480.0,480.0,480.0,482.0,482.0,482.0,483.0,481.0,481.0,482.0,483.0,480.0,483.0,483.0,484.0,485.0,482.0,485.0,485.0,482.0,485.0,486.0,487.0,481.0,484.0,486.0,488.0,488.0,489.0,487.0,488.0,486.0,488.0,491.0
397.0,396.0,400.0,397.0,399.0,400.0,400.0,401.0,408.0,413.0,423.0,432.0,436.0,443.0,448.0,452.0,457.0,460.0,464.0,467.0,470.0,470.0,479.0,477.0,478.0,478.0,479.0,479.0,481.0,480.0,479.0,481.0,480.0,482.0,481.0,479.0,481.0,477.0,482.0,482.0,480.0,483.0,482.0,479.0,478.0,480.0,483.0,481.0,482.0,480.0,480.0,482.0,481.0,481.0,480.0,480.0,480.0,480.0,482.0,482.0,482.0,483.0,481.0,481.0,482.0,483.0,480.0,483.0,483.0,484.0,485.0,482.0,485.0,485.0,482.0,485.0,486.0,487.0,481.0,484.0,486.0,488.0,488.0,489.0,487.0,488.0,486.0,488.0,491.0,490.0
147.0,145.0,146.0,144.0,142.0,145.0,148.0,146.0,153.0,146.0,147.0,153.0,149.0,148.0,148.0,144.0,144.0,150.0,147.0,148.0,150.0,148.0,154.0,146.0,146.0,146.0,149.0,150.0,153.0,154.0,146.0,150.0,144.0,149.0,145.0,147.0,148.0,150.0,148.0,150.0,147.0,145.0,152.0,150.0,148.0,147.0,146.0,146.0,149.0,147.0,151.0,147.0,146.0,144.0,147.0,148.0,147.0,149.0,147.0,151.0,146.0,150.0,148.0,147.0,149.0,141.0,146.0,153.0,145.0,144.0,150.0,147.0,149.0,145.0,147.0,146.0,143.0,145.0,144.0,144.0,144.0,146.0,150.0,149.0,148.0,144.0,147.0,146.0,148.0,150.0
558.0,557.0,557.0,559.0,559.0,556.0,559.0,553.0,557.0,557.0,559.0,555.0,557.0,557.0,554.0,552.0,559.0,558.0,560.0,559.0,560.0,552.0,559.0,555.0,554.0,559.0,553.0,559.0,552.0,553.0,552.0,552.0,553.0,554.0,556.0,555.0,551.0,552.0,553.0,556.0,552.0,554.0,553.0,552.0,554.0,550.0,551.0,552.0,552.0,553.0,553.0,552.0,556.0,553.0,554.0,554.0,554.0,555.0,560.0,556.0,554.0,557.0,557.0,551.0,557.0,557.0,554.0,556.0,557.0,554.0,554.0,552.0,555.0,554.0,552.0,557.0,559.0,559.0,555.0,556.0,556.0,558.0,551.0,555.0,556.0,557.0,558.0,555.0,554.0,555.0
