# S08_noise_stress - RAW counts for slopes 1.400,1.400,1.400,1.400,1.400,1.400,1.400,1.400,1.400,1.400 origins 0,0,0,0,0,0,0,0,0,0. send_slots.py COM7 <this> --loops 90
# run_sim_cases.py rebuilds this from the UNIT's own slopes; use it instead when you can.
392,405,410,417,415,421,420,419,420,420,421,418,420,422,420,419,420,420,420,419,421,421,420,421,418,421,419,419,421,420,420,418,420,420,419,419,423,419,420,419,420,419,417,421,421,420,420,418,421,420,419,420,419,421,418,421,424,419,420,420,420,419,421,422,420,419,422,418,420,420,420,421,420,419,420,420,420,418,421,420,420,419,419,418,421,420,421,420,420,418
397,405,414,417,417,420,420,422,420,422,419,414,424,424,414,416,421,420,419,417,417,420,416,425,420,415,417,420,420,420,420,422,417,421,418,424,418,419,415,416,423,419,417,420,422,418,422,422,424,420,412,417,423,421,419,419,419,422,421,419,418,423,421,419,418,423,417,419,418,416,417,422,423,420,422,423,419,422,420,425,419,419,415,416,418,422,421,419,419,420
393,406,417,410,426,424,422,419,423,418,420,425,417,427,414,421,420,417,415,419,421,418,422,417,427,420,420,420,420,422,420,412,423,415,426,423,419,420,424,423,425,416,418,418,415,430,419,423,422,418,419,417,412,414,412,415,419,422,421,425,420,423,414,427,412,411,423,420,421,424,422,418,418,413,421,426,412,419,416,421,415,416,424,412,425,415,417,420,429,417
381,409,417,417,422,418,432,429,424,426,424,413,425,429,412,416,416,431,419,426,421,411,425,424,413,424,423,421,428,425,429,425,424,428,416,429,416,430,411,423,420,425,413,430,434,417,408,410,411,425,418,422,425,417,420,414,421,419,414,424,417,429,420,411,421,420,418,418,418,414,422,416,423,423,425,436,418,418,410,431,427,419,420,425,420,433,417,408,417,419
394,411,430,424,426,424,406,425,415,412,421,424,418,416,415,417,411,425,430,422,431,437,430,426,419,420,411,423,419,420,417,419,412,420,431,416,427,425,423,425,407,417,406,412,417,424,416,433,428,408,426,426,424,413,425,412,430,425,418,409,419,414,429,420,413,423,417,426,432,415,425,415,409,420,409,414,424,416,419,404,412,414,406,436,413,424,419,424,411,426
394,406,410,418,420,418,422,424,417,424,417,425,422,420,422,422,421,420,419,420,416,420,424,422,422,423,426,428,429,430,434,437,447,457,467,477,486,497,511,523,529,538,546,552,550,554,558,559,559,562,562,565,560,563,565,571,573,567,569,569,573,567,568,575,567,568,574,572,573,575,574,577,573,578,574,578,574,570,577,572,577,577,578,583,572,579,582,581,578,581
400,423,420,410,420,426,418,419,425,415,427,425,426,424,426,417,425,414,426,425,434,409,428,422,426,419,427,432,433,428,437,437,445,455,472,483,483,496,512,519,531,539,549,554,555,563,557,560,561,556,561,565,564,570,562,565,570,574,569,560,567,571,570,569,569,567,580,570,580,568,580,563,579,569,570,573,576,572,582,585,588,568,574,577,577,580,582,570,578,587
389,404,420,411,422,429,428,416,425,424,422,417,414,413,428,428,417,418,428,419,419,428,424,413,419,418,416,429,415,414,430,430,432,447,453,457,467,454,467,471,477,487,483,474,493,484,483,486,487,480,480,487,480,491,483,488,485,489,488,497,494,486,491,496,490,502,498,490,497,485,491,504,495,498,497,493,508,503,497,499,499,491,501,499,489,507,508,488,504,496
188,201,202,215,202,215,209,212,218,210,214,209,214,211,204,211,205,213,209,216,206,209,210,209,204,214,212,208,213,209,212,208,217,209,204,207,216,205,205,208,215,213,209,214,207,207,209,206,205,207,208,202,211,222,206,212,207,209,207,209,202,212,209,208,205,201,205,198,209,213,218,213,212,214,214,215,211,212,219,210,208,210,211,212,214,215,207,209,211,214
761,766,772,784,782,778,783,786,786,784,786,778,783,779,787,779,785,786,787,789,783,775,779,786,785,785,784,786,790,782,791,790,781,789,788,776,773,790,784,781,784,788,775,786,788,790,780,779,780,785,791,778,789,788,780,789,788,780,787,783,783,791,781,781,779,782,788,788,783,787,782,788,781,789,791,781,785,786,788,783,781,784,785,784,779,790,790,783,786,791
