# R01_real_all_negative_RPL250701 - RAW counts for slopes 1.400,1.400,1.400,1.400,1.400,1.400,1.400,1.400,1.400,1.400 origins 0,0,0,0,0,0,0,0,0,0. send_slots.py COM7 <this> --loops 90
# run_sim_cases.py rebuilds this from the UNIT's own slopes; use it instead when you can.
217,217,219,220,222,223,319,320,314,320,320,316,323,323,324,326,326,326,324,323,326,327,326,326,323,321,321,321,328,322,320,322,320,322,322,326,327,327,324,327,321,320,320,320,320,315,322,319,316,313,315,322,317,321,320,321,317,320,317,320,319,322,321,320,321,322,320,320,320,320,315,316,321,321,314,312,317,316,313,314,319,320,316,310,311,315,320,319,312,312
392,397,397,396,398,399,528,524,523,525,524,527,526,531,533,533,533,529,529,529,530,530,533,532,529,526,529,524,529,532,526,531,526,532,532,535,535,537,532,533,528,523,524,526,522,525,527,529,528,528,524,528,526,527,528,529,524,528,528,529,531,529,529,531,530,534,529,532,533,535,529,526,537,527,528,526,527,526,527,525,532,537,535,528,528,529,529,530,525,527
315,315,318,318,320,320,451,451,451,452,452,453,452,455,460,455,460,456,459,457,454,456,460,460,460,454,454,454,459,459,457,459,456,460,458,460,460,458,456,456,453,452,449,452,452,450,455,452,452,453,454,453,452,452,456,456,454,456,456,453,456,456,452,454,451,455,456,459,460,458,451,450,458,449,446,451,451,449,449,452,456,461,460,453,451,452,456,455,453,453
322,323,326,324,324,323,443,443,443,443,441,444,446,447,450,449,450,448,449,450,448,451,450,450,451,447,444,446,450,450,445,448,447,451,450,451,451,453,448,448,441,438,446,444,444,443,444,445,443,441,443,443,443,443,443,443,443,447,445,443,443,446,445,447,450,448,451,448,450,446,443,443,449,441,444,446,445,444,444,451,448,450,451,444,443,438,447,445,440,444
273,271,273,274,276,273,380,379,379,374,379,379,380,379,380,380,380,383,381,381,382,384,381,384,382,380,377,381,380,380,380,379,380,382,386,384,386,380,384,382,380,378,377,376,374,376,380,376,377,376,378,379,378,377,377,377,376,380,380,379,380,380,379,379,380,380,382,381,383,384,379,380,384,380,377,379,380,379,378,380,383,382,384,377,376,380,380,378,376,377
309,308,312,312,312,312,420,419,424,425,426,426,423,426,430,428,429,426,426,426,428,427,432,430,427,424,426,426,427,428,426,424,428,432,433,428,429,430,426,427,420,422,420,421,420,419,424,421,426,425,426,423,424,426,425,427,426,423,425,426,425,425,424,427,426,429,429,429,429,426,423,419,430,420,421,422,421,422,423,426,428,433,431,423,420,421,430,425,421,419
461,468,465,463,463,461,549,550,554,551,550,550,552,551,552,554,556,552,551,551,552,554,551,554,554,551,551,551,551,551,551,552,556,555,551,552,552,551,551,551,548,548,547,550,549,549,549,551,549,550,551,551,551,551,548,551,552,555,554,554,554,551,554,554,556,557,555,557,554,551,551,550,555,547,549,550,550,549,548,551,551,552,555,550,551,551,559,550,551,551
295,295,295,295,297,301,398,399,400,402,397,402,403,403,403,404,405,404,403,400,404,401,403,404,400,400,400,396,404,406,404,400,404,405,405,402,404,404,405,405,397,397,397,396,397,398,396,399,398,398,398,398,397,398,400,398,398,395,396,396,396,402,396,398,402,403,404,405,405,404,396,396,404,398,398,396,398,400,400,403,400,404,400,397,398,400,400,398,397,397
322,327,322,322,322,321,414,415,412,415,412,417,418,417,418,419,419,421,419,417,423,423,423,420,419,417,417,419,418,420,420,417,422,420,419,419,421,417,418,418,414,414,414,415,412,415,415,416,413,416,417,416,417,417,418,417,419,418,419,417,417,419,416,419,419,419,420,420,421,419,417,417,419,417,415,418,417,417,417,419,419,420,422,416,414,413,420,415,416,415
298,304,303,298,300,304,411,411,412,412,413,414,419,412,417,418,419,417,420,415,419,420,420,420,418,418,417,418,416,418,419,417,423,414,417,417,418,418,418,416,414,412,414,412,412,412,413,412,412,413,414,413,419,414,413,416,416,419,416,415,417,418,419,420,420,420,418,419,420,416,411,412,413,415,411,412,412,412,412,414,419,421,419,414,413,412,418,413,412,412
